date,close_BRK,close_SP500,high_BRK,high_SP500,low_BRK,low_SP500,open_BRK,open_SP500
1998-03-11,41.439998626708984,1434.56005859375,41.5,1434.56005859375,40.119998931884766,1434.56005859375,40.119998931884766,1434.56005859375
1998-03-12,40.81999969482422,1436.72998046875,41.5,1436.72998046875,40.220001220703125,1436.72998046875,41.5,1436.72998046875
1998-03-13,39.70000076293945,1434.989990234375,40.91999816894531,1434.989990234375,39.58000183105469,1434.989990234375,40.880001068115234,1434.989990234375
1998-03-16,41.0,1449.3299560546875,41.400001525878906,1449.3299560546875,40.65999984741211,1449.3299560546875,41.29999923706055,1449.3299560546875
1998-03-17,42.18000030517578,1450.9100341796875,42.20000076293945,1450.9100341796875,41.29999923706055,1450.9100341796875,41.459999084472656,1450.9100341796875
1998-03-18,43.20000076293945,1457.7900390625,43.2599983215332,1457.7900390625,42.400001525878906,1457.7900390625,42.400001525878906,1457.7900390625
1998-03-19,45.099998474121094,1463.510009765625,45.459999084472656,1463.510009765625,43.52000045776367,1463.510009765625,43.52000045776367,1463.510009765625
1998-03-20,46.08000183105469,1476.1700439453125,46.47999954223633,1476.1700439453125,45.560001373291016,1476.1700439453125,45.560001373291016,1476.1700439453125
1998-03-23,44.900001525878906,1471.3499755859375,45.84000015258789,1471.3499755859375,44.70000076293945,1471.3499755859375,45.84000015258789,1471.3499755859375
1998-03-24,43.65999984741211,1484.9200439453125,44.7400016784668,1484.9200439453125,42.939998626708984,1484.9200439453125,44.70000076293945,1484.9200439453125
1998-03-25,44.119998931884766,1479.949951171875,44.779998779296875,1479.949951171875,43.939998626708984,1479.949951171875,44.119998931884766,1479.949951171875
1998-03-26,44.68000030517578,1478.4300537109375,44.720001220703125,1478.4300537109375,44.2400016784668,1478.4300537109375,44.2599983215332,1478.4300537109375
1998-03-27,44.900001525878906,1471.489990234375,45.31999969482422,1471.489990234375,44.84000015258789,1471.489990234375,45.0,1471.489990234375
1998-03-30,44.20000076293945,1468.969970703125,45.2599983215332,1468.969970703125,44.040000915527344,1468.969970703125,45.2599983215332,1468.969970703125
1998-03-31,44.900001525878906,1480.0,44.959999084472656,1480.0,44.400001525878906,1480.0,44.400001525878906,1480.0
1998-04-01,44.79999923706055,1488.699951171875,45.060001373291016,1488.699951171875,44.70000076293945,1488.699951171875,45.0,1488.699951171875
1998-04-02,44.900001525878906,1504.68994140625,45.060001373291016,1504.68994140625,44.720001220703125,1504.68994140625,45.0,1504.68994140625
1998-04-03,45.18000030517578,1508.3199462890625,45.20000076293945,1508.3199462890625,44.939998626708984,1508.3199462890625,45.119998931884766,1508.3199462890625
1998-04-06,45.7599983215332,1506.56005859375,45.7599983215332,1506.56005859375,45.31999969482422,1506.56005859375,45.400001525878906,1506.56005859375
1998-04-07,45.84000015258789,1491.1199951171875,45.939998626708984,1491.1199951171875,45.540000915527344,1491.1199951171875,45.939998626708984,1491.1199951171875
1998-04-08,46.2400016784668,1480.5400390625,46.279998779296875,1480.5400390625,46.0,1480.5400390625,46.0,1480.5400390625
1998-04-09,46.63999938964844,1492.6800537109375,46.70000076293945,1492.6800537109375,46.52000045776367,1492.6800537109375,46.65999984741211,1492.6800537109375
1998-04-13,46.65999984741211,1491.449951171875,46.65999984741211,1491.449951171875,46.15999984741211,1491.449951171875,46.20000076293945,1491.449951171875
1998-04-14,47.20000076293945,1499.5899658203125,47.220001220703125,1499.5899658203125,46.86000061035156,1499.5899658203125,46.91999816894531,1499.5899658203125
1998-04-15,47.41999816894531,1504.4000244140625,47.41999816894531,1504.4000244140625,47.060001373291016,1504.4000244140625,47.29999923706055,1504.4000244140625
1998-04-16,47.13999938964844,1489.43994140625,47.459999084472656,1489.43994140625,47.0,1489.43994140625,47.459999084472656,1489.43994140625
1998-04-17,47.15999984741211,1509.010009765625,47.15999984741211,1509.010009765625,46.939998626708984,1509.010009765625,47.13999938964844,1509.010009765625
1998-04-20,46.959999084472656,1510.260009765625,47.2599983215332,1510.260009765625,46.900001525878906,1510.260009765625,47.0,1510.260009765625
1998-04-21,45.880001068115234,1514.3299560546875,46.599998474121094,1514.3299560546875,45.68000030517578,1514.3299560546875,46.599998474121094,1514.3299560546875
1998-04-22,44.34000015258789,1519.6199951171875,45.779998779296875,1519.6199951171875,43.68000030517578,1519.6199951171875,45.7599983215332,1519.6199951171875
1998-04-23,44.15999984741211,1504.9100341796875,44.29999923706055,1504.9100341796875,43.70000076293945,1504.9100341796875,44.29999923706055,1504.9100341796875
1998-04-24,45.599998474121094,1489.2099609375,45.65999984741211,1489.2099609375,44.2400016784668,1489.2099609375,44.2400016784668,1489.2099609375
1998-04-27,44.29999923706055,1460.5,44.79999923706055,1460.5,43.7400016784668,1460.5,44.79999923706055,1460.5
1998-04-28,45.15999984741211,1458.72998046875,45.58000183105469,1458.72998046875,44.779998779296875,1458.72998046875,44.779998779296875,1458.72998046875
1998-04-29,45.400001525878906,1471.77001953125,45.540000915527344,1471.77001953125,45.099998474121094,1471.77001953125,45.15999984741211,1471.77001953125
1998-04-30,45.900001525878906,1494.8900146484375,46.29999923706055,1494.8900146484375,45.81999969482422,1494.8900146484375,45.86000061035156,1494.8900146484375
1998-05-01,46.099998474121094,1507.3299560546875,46.279998779296875,1507.3299560546875,45.900001525878906,1507.3299560546875,46.0,1507.3299560546875
1998-05-04,46.15999984741211,1508.77001953125,46.86000061035156,1508.77001953125,45.15999984741211,1508.77001953125,46.720001220703125,1508.77001953125
1998-05-05,46.220001220703125,1499.969970703125,46.560001373291016,1499.969970703125,46.13999938964844,1499.969970703125,46.2400016784668,1499.969970703125
1998-05-06,46.35562515258789,1486.0999755859375,46.560001373291016,1486.0999755859375,46.18000030517578,1486.0999755859375,46.34000015258789,1486.0999755859375
1998-05-07,46.65999984741211,1472.97998046875,46.68000030517578,1472.97998046875,46.459999084472656,1472.97998046875,46.65999984741211,1472.97998046875
1998-05-08,46.7400016784668,1490.47998046875,46.7599983215332,1490.47998046875,46.58000183105469,1490.47998046875,46.65999984741211,1490.47998046875
1998-05-11,46.91999816894531,1489.199951171875,47.099998474121094,1489.199951171875,46.79999923706055,1489.199951171875,47.099998474121094,1489.199951171875
1998-05-12,46.900001525878906,1501.5799560546875,47.119998931884766,1501.5799560546875,46.619998931884766,1501.5799560546875,47.0,1501.5799560546875
1998-05-13,47.18000030517578,1506.0,47.2599983215332,1506.0,47.099998474121094,1506.0,47.20000076293945,1506.0
1998-05-14,48.7599983215332,1504.030029296875,48.7599983215332,1504.030029296875,47.13999938964844,1504.030029296875,47.34000015258789,1504.030029296875
1998-05-15,49.619998931884766,1492.4599609375,49.7599983215332,1492.4599609375,48.91999816894531,1492.4599609375,49.20000076293945,1492.4599609375
1998-05-18,48.400001525878906,1488.7099609375,49.720001220703125,1488.7099609375,48.08000183105469,1488.7099609375,49.619998931884766,1488.7099609375
1998-05-19,48.119998931884766,1493.699951171875,49.08000183105469,1493.699951171875,47.560001373291016,1493.699951171875,49.08000183105469,1493.699951171875
1998-05-20,48.31999969482422,1506.75,48.58000183105469,1506.75,48.13999938964844,1506.75,48.34000015258789,1506.75
1998-05-21,48.34000015258789,1500.800048828125,48.439998626708984,1500.800048828125,48.2599983215332,1500.800048828125,48.439998626708984,1500.800048828125
1998-05-22,47.58000183105469,1495.18994140625,48.47999954223633,1495.18994140625,47.040000915527344,1495.18994140625,48.400001525878906,1495.18994140625
1998-05-26,47.65999984741211,1473.06005859375,48.18000030517578,1473.06005859375,47.560001373291016,1473.06005859375,48.060001373291016,1473.06005859375
1998-05-27,46.900001525878906,1470.8399658203125,47.34000015258789,1470.8399658203125,46.70000076293945,1470.8399658203125,47.13999938964844,1470.8399658203125
1998-05-28,46.7599983215332,1478.280029296875,46.900001525878906,1478.280029296875,46.5,1478.280029296875,46.900001525878906,1478.280029296875
1998-05-29,46.959999084472656,1469.18994140625,46.959999084472656,1469.18994140625,46.41999816894531,1469.18994140625,46.79999923706055,1469.18994140625
1998-06-01,47.15999984741211,1469.4599609375,47.29999923706055,1469.4599609375,46.79999923706055,1469.4599609375,46.79999923706055,1469.4599609375
1998-06-02,49.119998931884766,1472.47998046875,49.119998931884766,1472.47998046875,47.060001373291016,1472.47998046875,47.20000076293945,1472.47998046875
1998-06-03,50.20000076293945,1458.6800537109375,50.68000030517578,1458.6800537109375,48.63999938964844,1458.6800537109375,49.20000076293945,1458.6800537109375
1998-06-04,50.959999084472656,1474.989990234375,50.959999084472656,1474.989990234375,50.0,1474.989990234375,50.34000015258789,1474.989990234375
1998-06-05,51.20000076293945,1500.6800537109375,51.29999923706055,1500.6800537109375,50.540000915527344,1500.6800537109375,50.959999084472656,1500.6800537109375
1998-06-08,52.20000076293945,1503.27001953125,52.31999969482422,1503.27001953125,50.880001068115234,1503.27001953125,51.79999923706055,1503.27001953125
1998-06-09,51.91999816894531,1506.9300537109375,52.2599983215332,1506.9300537109375,51.400001525878906,1506.9300537109375,52.15999984741211,1506.9300537109375
1998-06-10,51.34000015258789,1498.75,51.900001525878906,1498.75,50.900001525878906,1498.75,51.79999923706055,1498.75
1998-06-11,51.20000076293945,1475.2900390625,51.720001220703125,1475.2900390625,50.86000061035156,1475.2900390625,51.36000061035156,1475.2900390625
1998-06-12,51.08000183105469,1481.06005859375,51.5,1481.06005859375,50.20000076293945,1481.06005859375,51.13999938964844,1481.06005859375
1998-06-15,50.099998474121094,1451.6500244140625,51.08000183105469,1451.6500244140625,50.0,1451.6500244140625,51.08000183105469,1451.6500244140625
1998-06-16,51.2400016784668,1465.9100341796875,51.2599983215332,1465.9100341796875,50.02000045776367,1465.9100341796875,50.099998474121094,1465.9100341796875
1998-06-17,52.31999969482422,1492.280029296875,53.65999984741211,1492.280029296875,51.91999816894531,1492.280029296875,51.91999816894531,1492.280029296875
1998-06-18,52.7599983215332,1491.3499755859375,53.099998474121094,1491.3499755859375,52.20000076293945,1491.3499755859375,52.279998779296875,1491.3499755859375
1998-06-19,54.099998474121094,1483.6500244140625,54.279998779296875,1483.6500244140625,52.720001220703125,1483.6500244140625,52.900001525878906,1483.6500244140625
1998-06-22,51.900001525878906,1487.1199951171875,55.900001525878906,1487.1199951171875,51.900001525878906,1487.1199951171875,55.31999969482422,1487.1199951171875
1998-06-23,52.41999816894531,1509.0699462890625,52.7599983215332,1509.0699462890625,52.279998779296875,1509.0699462890625,52.279998779296875,1509.0699462890625
1998-06-24,52.2599983215332,1527.1800537109375,52.599998474121094,1527.1800537109375,52.13999938964844,1527.1800537109375,52.599998474121094,1527.1800537109375
1998-06-25,52.040000915527344,1522.3199462890625,52.459999084472656,1522.3199462890625,52.0,1522.3199462890625,52.34000015258789,1522.3199462890625
1998-06-26,52.119998931884766,1527.8599853515625,52.29999923706055,1527.8599853515625,52.08000183105469,1527.8599853515625,52.15999984741211,1527.8599853515625
1998-06-29,52.279998779296875,1535.010009765625,52.41999816894531,1535.010009765625,52.20000076293945,1535.010009765625,52.36000061035156,1535.010009765625
1998-06-30,52.2599983215332,1528.8699951171875,52.31999969482422,1528.8699951171875,52.119998931884766,1528.8699951171875,52.31999969482422,1528.8699951171875
1998-07-01,52.060001373291016,1548.77001953125,52.31999969482422,1548.77001953125,52.0,1548.77001953125,52.2599983215332,1548.77001953125
1998-07-02,51.7599983215332,1545.8900146484375,52.2599983215332,1545.8900146484375,51.619998931884766,1545.8900146484375,52.2599983215332,1545.8900146484375
1998-07-06,52.31999969482422,1560.8299560546875,52.439998626708984,1560.8299560546875,51.81999969482422,1560.8299560546875,52.060001373291016,1560.8299560546875
1998-07-07,51.959999084472656,1557.25,52.400001525878906,1557.25,51.84000015258789,1557.25,52.400001525878906,1557.25
1998-07-08,51.97999954223633,1573.449951171875,52.02000045776367,1573.449951171875,51.70000076293945,1573.449951171875,52.02000045776367,1573.449951171875
1998-07-09,51.7400016784668,1562.9200439453125,52.060001373291016,1562.9200439453125,51.63999938964844,1562.9200439453125,52.0,1562.9200439453125
1998-07-10,51.58000183105469,1570.7099609375,51.900001525878906,1570.7099609375,51.439998626708984,1570.7099609375,51.79999923706055,1570.7099609375
1998-07-13,51.36000061035156,1571.9300537109375,51.65999984741211,1571.9300537109375,51.13999938964844,1571.9300537109375,51.65999984741211,1571.9300537109375
1998-07-14,51.400001525878906,1588.6700439453125,51.84000015258789,1588.6700439453125,51.2400016784668,1588.6700439453125,51.400001525878906,1588.6700439453125
1998-07-15,50.97999954223633,1584.93994140625,51.459999084472656,1584.93994140625,50.900001525878906,1584.93994140625,51.439998626708984,1584.93994140625
1998-07-16,50.70000076293945,1597.3599853515625,51.02000045776367,1597.3599853515625,50.0,1597.3599853515625,51.02000045776367,1597.3599853515625
1998-07-17,50.47999954223633,1601.0799560546875,50.70000076293945,1601.0799560546875,50.279998779296875,1601.0799560546875,50.70000076293945,1601.0799560546875
1998-07-20,50.900001525878906,1597.52001953125,50.900001525878906,1597.52001953125,50.220001220703125,1597.52001953125,50.47999954223633,1597.52001953125
1998-07-21,50.15999984741211,1571.8499755859375,51.459999084472656,1571.8499755859375,50.099998474121094,1571.8499755859375,51.20000076293945,1571.8499755859375
1998-07-22,49.02000045776367,1570.6300048828125,50.15999984741211,1570.6300048828125,48.7599983215332,1570.6300048828125,50.15999984741211,1570.6300048828125
1998-07-23,48.060001373291016,1537.8199462890625,49.0,1537.8199462890625,47.540000915527344,1537.8199462890625,48.900001525878906,1537.8199462890625
1998-07-24,48.2599983215332,1539.22998046875,48.400001525878906,1539.22998046875,47.86000061035156,1539.22998046875,48.0,1539.22998046875
1998-07-27,47.279998779296875,1547.969970703125,47.84000015258789,1547.969970703125,46.81999969482422,1547.969970703125,47.79999923706055,1547.969970703125
1998-07-28,46.18000030517578,1524.989990234375,47.31999969482422,1524.989990234375,46.060001373291016,1524.989990234375,47.31999969482422,1524.989990234375
1998-07-29,45.959999084472656,1518.5,46.720001220703125,1518.5,45.91999816894531,1518.5,46.220001220703125,1518.5
1998-07-30,46.400001525878906,1542.6600341796875,46.400001525878906,1542.6600341796875,45.439998626708984,1542.6600341796875,45.959999084472656,1542.6600341796875
1998-07-31,46.84000015258789,1512.5899658203125,47.18000030517578,1512.5899658203125,46.29999923706055,1512.5899658203125,46.52000045776367,1512.5899658203125
1998-08-03,47.29999923706055,1501.530029296875,47.400001525878906,1501.530029296875,46.900001525878906,1501.530029296875,47.0,1501.530029296875
1998-08-04,46.2400016784668,1447.1500244140625,47.439998626708984,1447.1500244140625,46.060001373291016,1447.1500244140625,47.380001068115234,1447.1500244140625
1998-08-05,46.08000183105469,1459.9200439453125,46.220001220703125,1459.9200439453125,45.68000030517578,1459.9200439453125,46.20000076293945,1459.9200439453125
1998-08-06,45.52000045776367,1471.1199951171875,46.02000045776367,1471.1199951171875,45.31999969482422,1471.1199951171875,46.0,1471.1199951171875
1998-08-07,46.79999923706055,1470.8800048828125,46.79999923706055,1470.8800048828125,45.31999969482422,1470.8800048828125,45.52000045776367,1470.8800048828125
1998-08-10,46.900001525878906,1462.449951171875,46.97999954223633,1462.449951171875,46.47999954223633,1462.449951171875,46.84000015258789,1462.449951171875
1998-08-11,46.15999984741211,1443.6099853515625,46.7400016784668,1443.6099853515625,45.63999938964844,1443.6099853515625,46.7400016784668,1443.6099853515625
1998-08-12,45.97999954223633,1464.469970703125,46.36000061035156,1464.469970703125,45.560001373291016,1464.469970703125,46.15999984741211,1464.469970703125
